job ID,institution,Job Catagory,Job Number,List ID,CountMethod,URL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
19,BNY MELLON,Sales/Marketing,21,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Sales%2FMarketing,"('experience', 88)","('team', 66)","('lead', 57)","('opportunities', 33)","('growth', 33)","('offer', 31)","('strategy', 25)","('offering', 24)","('offerings', 23)","('report', 22)","('role', 22)","('focus', 21)","('provide', 20)","('high', 17)","('potential', 17)","('supporting', 13)","('wealth', 13)","('partners', 12)","('time', 11)","('create', 10)","('processes', 10)","('approach', 9)","('experts', 6)","('critical', 6)","('trade', 5)","('regulation', 5)","('early', 5)","('continued', 5)","('share', 4)","('low', 4)","('distributors', 4)","('power', 3)","('demand', 3)","('gain', 3)","('case', 3)","('increased', 3)","('subject', 3)","('impact', 3)","('matter', 3)","('model', 3)","('open', 3)","('channels', 3)","('emerging', 3)","('change', 2)","('core', 2)","('system', 2)","('director', 2)","('lower', 1)","('increasingly', 1)","('user', 1)","('adoption', 1)","('pressure', 1)","('advice', 1)","('executive', 1)","('trading', 1)","('increasing', 1)","('access', 1)","('authentication', 0)","('manufacturers', 0)","('connected', 0)","('circa', 0)","('flows', 0)","('major', 0)","('forces', 0)","('forbes', 0)","('usage', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('context', 0)","('technologies', 0)","('signs', 0)","('futures', 0)","('venture', 0)","('alternative', 0)","('entrants', 0)","('quantitative', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('card', 0)","('users', 0)","('chain', 0)","('crowdfund', 0)","('frastructure', 0)","('lend', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('funding', 0)","('incumbent', 0)","('models', 0)","('insurtechs', 0)","('chief', 0)","('underwriting', 0)","('innovation', 0)","('transactions', 0)","('competition', 0)"
19,BNY MELLON,Sales/Marketing,21,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Sales%2FMarketing,"('manage', 98)","('product', 87)","('require', 52)","('invest', 48)","('marketing', 46)","('services', 35)","('required', 32)","('products', 25)","('process', 24)","('provide', 20)","('risk', 16)","('requirements', 16)","('requirement', 16)","('manager', 13)","('managers', 12)","('investor', 12)","('institution', 10)","('regulator', 10)","('providing', 9)","('managed', 9)","('requiring', 9)","('provides', 8)","('technology', 8)","('regulatory', 8)","('managing', 7)","('inform', 7)","('digit', 5)","('regulation', 5)","('investments', 5)","('customized', 4)","('financials', 4)","('digital', 4)","('information', 4)","('platform', 3)","('increase', 3)","('increased', 3)","('servicing', 3)","('base', 3)","('based', 3)","('banks', 2)","('data', 2)","('regulators', 2)","('payments', 1)","('risks', 1)","('increasing', 1)","('production', 1)","('digitization', 1)","('processing', 1)","('informed', 1)","('investment solution', 1)","('requires', 1)","('banked', 0)","('customization', 0)","('customs', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('financially', 0)","('risking', 0)","('customer adoption', 0)","('retail banking', 0)","('increases', 0)","('deutsche bank', 0)","('manageable', 0)","('manages', 0)","('productivity', 0)","('global financial institutions provided', 0)","('incumbent service providers', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transactions', 0)","('transacting', 0)","('transact', 0)","('institutional investors', 0)","('lowering market', 0)","('regulated', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('investing', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('bases', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
20,BNY MELLON,Strategy,6,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Strategy,"('business', 36)","('global', 28)","('financial', 23)","('data', 23)","('management', 20)","('service', 19)","('asset', 19)","('services', 18)","('market', 17)","('opportunities', 17)","('industry', 17)","('technology', 14)","('product', 12)","('solutions', 11)","('investment', 9)","('high', 9)","('wealth', 9)","('assets', 9)","('bank', 7)","('products', 7)","('system', 7)","('individual', 7)","('investors', 6)","('markets', 6)","('role', 6)","('investor', 6)","('risk', 5)","('forum', 5)","('provide', 5)","('potential', 5)","('key', 4)","('institutions', 3)","('banks', 3)","('capital', 3)","('future', 3)","('time', 3)","('processes', 3)","('process', 3)","('models', 3)","('funding', 3)","('ecosystem', 3)","('firms', 3)","('ability', 3)","('findings', 2)","('real', 2)","('banking', 2)","('platforms', 1)","('customer', 1)","('digital', 1)","('insurance', 1)","('systems', 1)","('based', 1)","('regulatory', 1)","('risks', 1)","('user', 1)","('platform', 1)","('infrastructure', 1)","('case', 1)","('current', 1)","('customers', 0)","('identity', 0)","('traditional', 0)","('alternative', 0)","('payment', 0)","('economic', 0)","('payments', 0)","('uncertainties', 0)","('implications', 0)","('access', 0)","('providers', 0)","('lending', 0)","('insurers', 0)","('transactions', 0)","('dlt', 0)","('state', 0)","('scenario', 0)","('intermediaries', 0)","('regulators', 0)","('states', 0)","('users', 0)","('introduction', 0)","('incumbents', 0)","('conclusion', 0)","('equity', 0)","('fis', 0)","('smart', 0)","('credit', 0)","('cost', 0)","('trade', 0)","('trading', 0)","('transfer', 0)","('transaction', 0)","('automated', 0)","('online', 0)","('attributes', 0)","('scale', 0)","('mobile', 0)","('entities', 0)","('crowdfunding', 0)","('distributed', 0)"
20,BNY MELLON,Strategy,6,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Strategy,"('lead', 33)","('team', 21)","('strategy', 21)","('experience', 20)","('opportunities', 17)","('report', 14)","('partners', 11)","('high', 9)","('wealth', 9)","('system', 7)","('role', 6)","('model', 5)","('provide', 5)","('potential', 5)","('focus', 4)","('growth', 4)","('increasingly', 3)","('quantitative', 3)","('time', 3)","('ecosystem', 3)","('processes', 3)","('increasing', 3)","('funding', 3)","('models', 3)","('innovation', 3)","('major', 2)","('venture', 2)","('approach', 2)","('offer', 2)","('gain', 1)","('case', 1)","('offering', 1)","('user', 1)","('executive', 1)","('frastructure', 1)","('offerings', 1)","('critical', 1)","('authentication', 0)","('manufacturers', 0)","('power', 0)","('connected', 0)","('demand', 0)","('create', 0)","('lower', 0)","('circa', 0)","('flows', 0)","('change', 0)","('share', 0)","('forces', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('subject', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('impact', 0)","('merchants', 0)","('adoption', 0)","('context', 0)","('core', 0)","('technologies', 0)","('pressure', 0)","('signs', 0)","('futures', 0)","('supporting', 0)","('trade', 0)","('advice', 0)","('alternative', 0)","('matter', 0)","('regulation', 0)","('entrants', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('open', 0)","('trading', 0)","('card', 0)","('experts', 0)","('users', 0)","('chain', 0)","('channels', 0)","('crowdfund', 0)","('lend', 0)","('early', 0)","('fintech', 0)","('techs', 0)","('emerging', 0)","('continued', 0)","('incumbent', 0)","('low', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('director', 0)","('underwriting', 0)","('access', 0)","('transactions', 0)","('competition', 0)"
20,BNY MELLON,Strategy,6,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Strategy,"('manage', 40)","('data', 23)","('services', 18)","('manager', 16)","('invest', 15)","('technology', 14)","('managers', 13)","('product', 12)","('require', 10)","('providing', 8)","('required', 8)","('products', 7)","('institution', 6)","('investor', 6)","('provide', 5)","('risk', 5)","('banks', 3)","('provides', 3)","('increasing', 3)","('managed', 3)","('process', 3)","('institutional investors', 3)","('capitalization', 3)","('insurance', 1)","('financials', 1)","('risks', 1)","('platform', 1)","('digital', 1)","('digit', 1)","('regulator', 1)","('base', 1)","('based', 1)","('regulatory', 1)","('requirements', 1)","('requirement', 1)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('marketing', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('payments', 0)","('financially', 0)","('risking', 0)","('customer adoption', 0)","('retail banking', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('servicing', 0)","('deutsche bank', 0)","('managing', 0)","('manageable', 0)","('manages', 0)","('production', 0)","('productivity', 0)","('global financial institutions provided', 0)","('digitization', 0)","('incumbent service providers', 0)","('processing', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transactions', 0)","('transacting', 0)","('transact', 0)","('lowering market', 0)","('regulators', 0)","('regulated', 0)","('regulation', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('investing', 0)","('invested', 0)","('investments', 0)","('investable', 0)","('invests', 0)","('bases', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('information', 0)","('inform', 0)","('informed', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('requires', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('traditional', 0)"
21,BNY MELLON,Trading,2,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Trading,"('management', 10)","('service', 7)","('trading', 7)","('financial', 5)","('services', 5)","('time', 5)","('asset', 5)","('risk', 4)","('business', 4)","('high', 4)","('trade', 4)","('market', 3)","('process', 3)","('opportunities', 3)","('markets', 2)","('individual', 2)","('institutions', 1)","('insurance', 1)","('products', 1)","('payment', 1)","('payments', 1)","('capital', 1)","('provide', 1)","('regulatory', 1)","('global', 1)","('cost', 1)","('product', 1)","('firms', 1)","('ability', 1)","('wealth', 1)","('assets', 1)","('customers', 0)","('identity', 0)","('data', 0)","('platforms', 0)","('customer', 0)","('digital', 0)","('traditional', 0)","('key', 0)","('bank', 0)","('alternative', 0)","('investors', 0)","('investment', 0)","('banks', 0)","('economic', 0)","('forum', 0)","('uncertainties', 0)","('implications', 0)","('future', 0)","('access', 0)","('systems', 0)","('findings', 0)","('providers', 0)","('lending', 0)","('based', 0)","('insurers', 0)","('transactions', 0)","('processes', 0)","('system', 0)","('dlt', 0)","('potential', 0)","('technology', 0)","('state', 0)","('scenario', 0)","('risks', 0)","('intermediaries', 0)","('regulators', 0)","('user', 0)","('states', 0)","('users', 0)","('solutions', 0)","('introduction', 0)","('incumbents', 0)","('conclusion', 0)","('platform', 0)","('equity', 0)","('fis', 0)","('smart', 0)","('credit', 0)","('industry', 0)","('infrastructure', 0)","('models', 0)","('transfer', 0)","('real', 0)","('transaction', 0)","('funding', 0)","('automated', 0)","('banking', 0)","('online', 0)","('case', 0)","('ecosystem', 0)","('attributes', 0)","('scale', 0)","('mobile', 0)","('entities', 0)","('current', 0)","('role', 0)","('investor', 0)","('crowdfunding', 0)","('distributed', 0)"
21,BNY MELLON,Trading,2,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Trading,"('team', 14)","('trading', 7)","('time', 5)","('trade', 4)","('high', 4)","('focus', 4)","('growth', 4)","('report', 3)","('opportunities', 3)","('experience', 3)","('lead', 3)","('low', 2)","('pressure', 1)","('regulation', 1)","('open', 1)","('wealth', 1)","('strategy', 1)","('provide', 1)","('critical', 1)","('authentication', 0)","('manufacturers', 0)","('power', 0)","('connected', 0)","('demand', 0)","('gain', 0)","('create', 0)","('lower', 0)","('partners', 0)","('circa', 0)","('flows', 0)","('case', 0)","('change', 0)","('increasingly', 0)","('major', 0)","('share', 0)","('forces', 0)","('offering', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('subject', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('impact', 0)","('merchants', 0)","('user', 0)","('adoption', 0)","('context', 0)","('core', 0)","('technologies', 0)","('signs', 0)","('futures', 0)","('supporting', 0)","('venture', 0)","('advice', 0)","('alternative', 0)","('executive', 0)","('matter', 0)","('entrants', 0)","('quantitative', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('model', 0)","('card', 0)","('experts', 0)","('system', 0)","('users', 0)","('chain', 0)","('channels', 0)","('approach', 0)","('crowdfund', 0)","('frastructure', 0)","('lend', 0)","('offerings', 0)","('ecosystem', 0)","('processes', 0)","('early', 0)","('fintech', 0)","('techs', 0)","('offer', 0)","('emerging', 0)","('increasing', 0)","('continued', 0)","('funding', 0)","('incumbent', 0)","('models', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('director', 0)","('potential', 0)","('underwriting', 0)","('access', 0)","('innovation', 0)","('role', 0)","('transactions', 0)","('competition', 0)"
21,BNY MELLON,Trading,2,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Trading,"('manage', 11)","('services', 5)","('risk', 4)","('process', 3)","('processing', 2)","('require', 2)","('provide', 1)","('providing', 1)","('insurance', 1)","('payments', 1)","('servicing', 1)","('product', 1)","('products', 1)","('institution', 1)","('regulator', 1)","('regulation', 1)","('regulatory', 1)","('required', 1)","('requirements', 1)","('requirement', 1)","('banks', 0)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('marketing', 0)","('provides', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('financially', 0)","('financials', 0)","('risks', 0)","('risking', 0)","('platform', 0)","('customer adoption', 0)","('retail banking', 0)","('data', 0)","('increasing', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('deutsche bank', 0)","('managing', 0)","('manager', 0)","('managers', 0)","('managed', 0)","('manageable', 0)","('manages', 0)","('production', 0)","('productivity', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transactions', 0)","('transacting', 0)","('transact', 0)","('institutional investors', 0)","('lowering market', 0)","('regulators', 0)","('regulated', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('investor', 0)","('ceo', 0)","('investing', 0)","('invest', 0)","('invested', 0)","('investments', 0)","('investable', 0)","('invests', 0)","('bases', 0)","('base', 0)","('based', 0)","('technology', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('information', 0)","('inform', 0)","('informed', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('requires', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
22,BNY MELLON,Wealth Management,25,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Wealth%20Management,"('service', 93)","('investment', 85)","('financial', 57)","('services', 46)","('business', 44)","('wealth', 40)","('asset', 39)","('individual', 34)","('management', 33)","('assets', 33)","('risk', 28)","('market', 26)","('institutions', 24)","('investors', 24)","('markets', 24)","('investor', 24)","('state', 23)","('high', 21)","('product', 21)","('bank', 20)","('provide', 20)","('products', 18)","('industry', 14)","('banking', 14)","('trade', 13)","('ability', 13)","('solutions', 12)","('role', 12)","('capital', 11)","('time', 11)","('opportunities', 9)","('insurance', 8)","('future', 7)","('current', 7)","('potential', 6)","('process', 6)","('based', 5)","('lending', 4)","('credit', 4)","('key', 3)","('economic', 3)","('states', 3)","('global', 2)","('cost', 2)","('data', 1)","('customer', 1)","('providers', 1)","('regulatory', 1)","('equity', 1)","('models', 1)","('trading', 1)","('transfer', 1)","('case', 1)","('customers', 0)","('identity', 0)","('platforms', 0)","('digital', 0)","('traditional', 0)","('alternative', 0)","('payment', 0)","('banks', 0)","('payments', 0)","('forum', 0)","('uncertainties', 0)","('implications', 0)","('access', 0)","('systems', 0)","('findings', 0)","('insurers', 0)","('transactions', 0)","('processes', 0)","('system', 0)","('dlt', 0)","('technology', 0)","('scenario', 0)","('risks', 0)","('intermediaries', 0)","('regulators', 0)","('user', 0)","('users', 0)","('introduction', 0)","('incumbents', 0)","('conclusion', 0)","('platform', 0)","('fis', 0)","('smart', 0)","('infrastructure', 0)","('real', 0)","('transaction', 0)","('funding', 0)","('automated', 0)","('online', 0)","('ecosystem', 0)","('attributes', 0)","('firms', 0)","('scale', 0)","('mobile', 0)","('entities', 0)","('crowdfunding', 0)","('distributed', 0)"
22,BNY MELLON,Wealth Management,25,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Wealth%20Management,"('experience', 92)","('incumbent', 42)","('wealth', 40)","('lead', 23)","('high', 21)","('provide', 20)","('team', 17)","('create', 13)","('trade', 13)","('focus', 12)","('role', 12)","('supporting', 11)","('time', 11)","('early', 11)","('opportunities', 9)","('partners', 7)","('strategy', 6)","('low', 6)","('potential', 6)","('report', 4)","('offering', 4)","('lend', 4)","('offerings', 4)","('offer', 4)","('forces', 2)","('executive', 2)","('quantitative', 2)","('model', 2)","('underwriting', 2)","('case', 1)","('share', 1)","('impact', 1)","('matter', 1)","('open', 1)","('trading', 1)","('models', 1)","('growth', 1)","('authentication', 0)","('manufacturers', 0)","('power', 0)","('connected', 0)","('demand', 0)","('gain', 0)","('lower', 0)","('circa', 0)","('flows', 0)","('change', 0)","('increasingly', 0)","('major', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('subject', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('user', 0)","('adoption', 0)","('context', 0)","('core', 0)","('technologies', 0)","('pressure', 0)","('signs', 0)","('futures', 0)","('venture', 0)","('advice', 0)","('alternative', 0)","('regulation', 0)","('entrants', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('card', 0)","('experts', 0)","('system', 0)","('users', 0)","('chain', 0)","('channels', 0)","('approach', 0)","('crowdfund', 0)","('frastructure', 0)","('ecosystem', 0)","('processes', 0)","('fintech', 0)","('techs', 0)","('emerging', 0)","('increasing', 0)","('continued', 0)","('funding', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('critical', 0)","('director', 0)","('access', 0)","('innovation', 0)","('transactions', 0)","('competition', 0)"
22,BNY MELLON,Wealth Management,25,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Wealth%20Management,"('invest', 110)","('manage', 88)","('services', 46)","('managing', 31)","('risk', 28)","('institution', 28)","('providing', 27)","('investor', 24)","('product', 21)","('provide', 20)","('investments', 20)","('manager', 18)","('products', 18)","('inform', 17)","('information', 15)","('required', 15)","('require', 15)","('managers', 12)","('customized', 11)","('capitalize', 11)","('provides', 10)","('base', 9)","('insurance', 8)","('process', 6)","('based', 5)","('financially', 3)","('managed', 3)","('production', 2)","('processing', 2)","('informed', 2)","('data', 1)","('increase', 1)","('regulator', 1)","('investing', 1)","('regulatory', 1)","('banks', 0)","('banked', 0)","('customization', 0)","('customs', 0)","('marketing', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('payments', 0)","('financials', 0)","('risks', 0)","('risking', 0)","('platform', 0)","('customer adoption', 0)","('retail banking', 0)","('increasing', 0)","('increased', 0)","('increases', 0)","('servicing', 0)","('deutsche bank', 0)","('manageable', 0)","('manages', 0)","('productivity', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transactions', 0)","('transacting', 0)","('transact', 0)","('institutional investors', 0)","('lowering market', 0)","('regulators', 0)","('regulated', 0)","('regulation', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('bases', 0)","('technology', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('requires', 0)","('requirements', 0)","('requirement', 0)","('identity solutions', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
